Year,Month,Total,南投縣,台中市,台北市,台南市,台東縣,嘉義市,嘉義縣,基隆市,宜蘭縣,屏東縣,彰化縣,新北市,新竹市,新竹縣,桃園市,澎湖縣,花蓮縣,苗栗縣,連江縣,金門縣,雲林縣,高雄市
1982,1,20.658510939358436,0.26700320853106774,2.8504109649184293,4.606799481463757,1.3140539997006693,0.13014034063071053,0.25108712303414116,0.19884385886494366,0.23317639834934797,0.3180041830810294,0.4167792894486725,0.6871123669437547,3.2645448095846,0.5129078139138544,0.3535243361385961,1.8840724698185074,0.0551038973856022,0.27068247423477515,0.31687554532482165,0.009714546602525168,0.0341078206031173,0.3377780568466882,2.345787953938801
1982,2,24.78687407610444,0.37168964406401006,3.4444148637680403,5.294650578496378,1.6665490566441696,0.16722934801160333,0.2990618999462592,0.24006992531602495,0.2846028498973559,0.3634881197699651,0.5155720037699096,0.9240844966518245,3.7361801521065545,0.6052296469492565,0.4972470855476234,2.3325496446274454,0.047420687911238706,0.32868773411799557,0.36472883702493797,0.012791961511771493,0.039154910880108564,0.38551995527040245,2.865950673821542
1982,3,25.175991900661202,0.3314928036297202,3.4233923725548063,5.649428608687581,1.6368016229376114,0.16650148234948617,0.31039034290000556,0.24631085893424037,0.28329953728802226,0.39696961046266144,0.5269937722209262,0.8245098478585342,3.841345353783587,0.6394415496691452,0.4333793953187221,2.284193181257818,0.06741981461665056,0.34232702656325115,0.38151823768869286,0.01261948310127099,0.044174941515840255,0.41388696961513766,2.919595087707467
1982,4,30.909132740152437,0.44612211327342594,4.257873081699341,6.736589253833505,2.1509087429582143,0.20898059502931196,0.38579688788790184,0.30365870680627066,0.3461797113971052,0.4384693505447658,0.6607133195937368,1.1118498373975942,4.434381771840973,0.7780098296576052,0.609047137367542,2.8616279431810314,0.06474231937858309,0.407770262628832,0.4403549636854799,0.013792158860660205,0.0488496913148177,0.4842965674924908,3.7191184943232187
1982,5,19.480370810207045,0.24626147361401504,2.6784817020253846,4.3446237692752065,1.3075007624460595,0.12883479183324978,0.2492181973511234,0.19155440413051822,0.21616651648645377,0.29073751411318804,0.40978385409971085,0.6423798166667125,2.9359694911179575,0.49688073734974697,0.3332901835870686,1.7599102901388386,0.058585958176587884,0.2557191146795834,0.29421426106274384,0.008371691146897233,0.03484431314876545,0.3201472629004336,2.2768947048567796
1982,6,39.18775609613089,0.5441235687135314,5.345600710718774,8.64734236700917,2.722886454464264,0.2675791135372891,0.4958802906038467,0.3795361774441437,0.443046418645628,0.5467741149737766,0.8149638713231268,1.3979525335758514,5.653794792492734,1.0125753684968055,0.7847182873479521,3.677493949474099,0.09586963420427408,0.510291908007465,0.5722937483342079,0.017413682639591026,0.06629230652142593,0.6087286545537719,4.582598143049122
1982,7,17.837871730091642,0.2171192324644662,2.4043008950392246,4.015848179293496,1.1576849230300172,0.1216389235828069,0.22677521705098425,0.1708839102429231,0.2061529827222429,0.28704342200187866,0.3619497342146597,0.5823918164768317,2.7832091966297487,0.46401692755254526,0.31529048152072114,1.645984818512972,0.059422721588934656,0.23998870262664507,0.2751167398959679,0.00795314083843626,0.036369395608668156,0.2882785611322138,1.9704518080652413
1982,8,20.04754977669888,0.2741213675362596,2.7001744161290326,4.437814685742363,1.3314837741800098,0.14224558192221828,0.24377789080566312,0.18673254771695125,0.2379137510819243,0.30687956809708095,0.3966696902437241,0.7189609675355805,3.015409287428033,0.5192003344377155,0.41664444892824365,1.9324165948863008,0.05205500803042174,0.266908544018993,0.29791288325690846,0.009899833046637219,0.037331232594921764,0.307811276725048,2.2151860923548274
1982,9,21.90351004170336,0.2654838685533006,2.9939576192648443,4.850421736600803,1.3894347601039925,0.14730452352347712,0.27089366832082273,0.20783231344973002,0.2542528271708699,0.3549388575498374,0.43178470905200395,0.728187182815308,3.56688734108188,0.5654199871642072,0.3854074346092288,2.029034081051322,0.07348666906741172,0.28973764748127667,0.3424663577454761,0.011432068350658001,0.04753403193273113,0.3536548921359556,2.343957464678205
1982,10,27.09528801364801,0.3775921132003064,3.711639224684375,5.8853992217572415,1.8488302391923668,0.1856522354612209,0.33772154907668167,0.2568693972868317,0.31398101977690335,0.3920534658462806,0.5458343002100465,0.9836274413540617,4.057526577988201,0.7028728693318307,0.5550125973722532,2.556732278108022,0.06339463820325207,0.35013251790654576,0.3950845393619039,0.015158892995010385,0.049126534748391924,0.4184810578454956,3.092565301940761
1982,11,20.081624351204514,0.25609939471877696,2.8060409646391262,4.372463947750598,1.3223133051864595,0.13014886038720624,0.25309681371278103,0.19649354369274,0.22063490123908708,0.3055993184519215,0.4162202733497403,0.6816914180411485,3.1660853208715816,0.5168711324041942,0.34716034900335924,1.798016738244414,0.059776149476133016,0.25739273660278156,0.3059473576799941,0.010300562985462416,0.039903638734725556,0.3318453933385555,2.287522230693708
1982,12,37.61285437241964,0.5461569849031755,5.259713597309861,8.0906069787174,2.5702744603166527,0.24921349327522466,0.45633269981559316,0.3666478880302813,0.41841651371810856,0.5300104071426585,0.7846017614589937,1.399877382255582,5.550151617081078,0.9648178569217251,0.7574995848953149,3.490994624509356,0.07492516212618797,0.47755265262158847,0.5410799199350751,0.019188366181359495,0.061126312156725024,0.5861498391758473,4.417516269871818
