Year,Month,Total,南投縣,台中市,台北市,台南市,台東縣,嘉義市,嘉義縣,基隆市,宜蘭縣,屏東縣,彰化縣,新北市,新竹市,新竹縣,桃園市,澎湖縣,花蓮縣,苗栗縣,連江縣,金門縣,雲林縣,高雄市
2000,5,819.1792125144001,10.035868055062016,111.76872959201717,58.5581629690927,104.57135169581062,3.2098562277656053,4.011588920661437,10.0021613032981,5.018121253732896,12.271824904248966,16.446290398690444,40.98623057664696,73.47418014962354,36.06084314070906,42.8522091351193,111.29666533469137,1.4262683123372177,8.982132163086499,27.780361460037142,0.23364130784956502,1.0043128647390063,21.423010336353066,117.76540241282643
2000,6,838.4961217444002,10.272521951184267,114.40432674987775,59.93901187427611,107.03722885419967,3.285547237065977,4.106185436130423,10.238020366916894,5.136452616739484,12.561204473628193,16.834107245051324,41.95271908567394,75.20676081941683,36.91118702525203,43.86269892968733,113.92113083507066,1.4599008741822355,9.19393811352516,28.435444880736977,0.2391507590992563,1.0279953754159281,21.92818226915942,120.54240597210928
2000,7,902.4700222876002,11.056274291345034,123.13291932342749,64.51211875558798,115.20374132284729,3.5362213507837224,4.419470962313238,11.019140374186353,5.528343408272946,13.519574136718477,18.118482300225118,45.15354376297858,80.9447358822332,39.727362969837664,47.209247430169874,122.61285749285155,1.5712854720424685,9.895398820643717,30.604955598231314,0.2573970055405849,1.1064273111163718,23.601214875037105,129.739309441209
2000,8,916.2184739792001,11.224708310458851,125.00875669326349,65.49491234022774,116.95878363245654,3.59009302209843,4.486798276824777,11.187008686015087,5.612563560085362,13.725534675372739,18.394503744126744,45.841424024703244,82.17786802344858,40.3325794503153,47.92844479037165,124.48077211203906,1.5952228238354174,10.046147775506375,31.071199066905503,0.2613182552318123,1.1232828986278456,23.960761624024975,131.7157901932595
2000,9,917.0940102928001,11.235434616481358,125.12821478007507,65.55749913119351,117.0705491831117,3.593523706917956,4.49108585116946,11.197698966361244,5.617926913203425,13.738650765446403,18.412081490544242,45.88522998642595,82.25639700935332,40.37112117254946,47.97424510444532,124.59972565797197,1.596747215178986,10.055747851731697,31.100890634869664,0.26156797036893276,1.1243563052400516,23.983658473956673,131.84165750620272
2000,10,914.4216791368001,11.202695549777346,124.76360218518447,65.36647035391276,116.72941591594294,3.583052495401968,4.4779992226344865,11.16506985801742,5.601556769081022,13.6986175474013,18.358430307064936,45.7515244684346,82.01670911471945,40.253483281884776,47.83445238042866,124.23665303382676,1.5920944344569563,10.026446288337466,31.01026537934501,0.2608057843457077,1.1210800300150296,23.913772205967245,131.45748253061868
2000,11,837.4801184804002,10.26007476680111,114.26570336644242,59.86638395134844,106.90753216143605,3.2815661492227317,4.101209983415128,10.225614988001075,5.130228792336895,12.545984099420108,16.8137094072272,41.9018851003765,75.11563301037172,36.86646184940059,43.80955062747731,113.78309293869232,1.458131916622599,9.182797845979351,28.40098973650564,0.23886098083370216,1.02674975646825,21.901611955736023,120.396345096284
2000,12,796.9122347272,9.763072496235004,108.73062537610329,56.96643152111104,101.72888703140465,3.1226057260049718,3.902545673441371,9.730281963390393,4.881718385125701,11.938251434150057,15.999246360713169,39.87214043386857,71.47700064075552,35.080635170419825,41.687397852841585,108.27139279733014,1.387499402745482,8.737979315575583,27.02523403236189,0.22729045600593728,0.9770135730713121,20.840688802789806,114.56429628175384
2001,1,736.1198585888001,9.01847138343527,100.4309743057374,52.62286333685754,93.97356769001816,2.8845186362763964,3.6049705699096863,8.987679857624256,4.509544381686868,11.028203282544872,14.778695686716992,36.829230120748655,66.02551706892389,32.40629401801095,38.50653035805686,100.01115114758977,1.28168644269197,8.071632256782742,24.963511191550463,0.2099418892784979,0.9025019871775136,19.250021652265907,105.82235132491459
2001,2,720.8420280174001,8.83129713972816,98.346575424684,51.530699906049264,92.02318932621414,2.8246517728968916,3.5301510565663725,8.801144677934897,4.415950853114362,10.799317973594398,14.471970625392343,36.06485631491413,64.65518769742467,31.73371622558013,37.70734495388821,97.93546550393283,1.2550856275004776,7.90410922556038,24.445404948386606,0.20558464150585196,0.8837709717191301,18.850496268094222,103.62605688271789
2001,3,797.6239113813001,9.771979842149866,108.8221511957943,57.019592112749095,101.82521739199292,3.1255250218758857,3.9061719268085344,9.738615632547013,4.886324402610502,11.949628223038093,16.01348057821912,39.90637426680678,71.54206011565564,35.11389441058016,41.723815761195105,108.36725110638206,1.3887735015656155,8.746030713298403,27.049254555619854,0.2274828873793993,0.9779075467709123,20.85839335171641,114.66398683654354
2001,4,769.5195542678001,9.427663169503859,104.98779197533224,55.01050116608018,98.23739582356917,3.015396839748221,3.7685375740624623,9.395474551113992,4.714154280797634,11.528581895111149,15.449244012114944,38.5002692372358,69.02126857789457,33.876652880982995,40.25367300148295,104.54892033539524,1.339839930391484,8.437863459302084,26.09617140598281,0.21946750542695873,0.9434508779997348,20.12344580663177,110.62378996163898
2001,5,817.2353997991002,10.012247299981485,111.4978036271269,58.42155493551644,104.32883349856725,3.2023735176286174,4.002214490738041,9.9780627516189,5.006466355553536,12.243438366075665,16.40721023502511,40.887567766102144,73.30109249084359,35.97725334918619,42.74969539929429,111.03171873281168,1.4229198141977624,8.961072762048593,27.71432506674458,0.23307609734644116,1.0019517388437962,21.371246757681508,117.48327474616673
2001,6,862.9538350868002,10.572360433089987,117.73530278722276,61.68982021059241,110.16528040739918,3.381523254006581,4.2261095694966,10.536263505426973,5.286542094016026,12.928370571381476,17.32507549094291,43.174932730279565,77.40176073696234,37.98992158342849,45.14123299441313,117.24314379958686,1.502521930627103,9.462380249806468,29.26474196916672,0.246115026492514,1.058003723063997,22.56681410847018,124.05561791092696
2001,7,945.1091079780001,11.578874479576921,128.9439857273008,67.56283891442666,120.65327907779744,3.703452370519407,4.628445327023168,11.539341037905725,5.789833568861858,14.159182428453263,18.97446419164425,47.28528978102324,84.77059382751219,41.60665314878265,49.43878654190761,128.40497202474145,1.6455656187326968,10.36322152313479,32.05081552816031,0.2695457667499967,1.1587282126648635,24.71522888569852,135.8660099953813
2001,8,947.5741449537,11.609074541652515,129.28029789478373,67.73905655395787,120.96796739436917,3.7131117283163126,4.640517254777125,11.56943798871652,5.804934633606569,14.196112459004432,19.02395345741438,47.40861944395102,84.991692795317,41.71517177121588,49.56773296283489,128.7398783347461,1.6498575888998186,10.390250914795768,32.134410580531856,0.27024879698859383,1.161750411757957,24.779691234597554,136.22037621146396
2001,9,938.7181956409,11.500577094506133,128.07205496055315,67.10597295355204,119.83741081109588,3.678409294281096,4.597147365663606,11.461310981504159,5.7506821963138135,14.06343677019921,18.84615716733498,46.96554242140734,84.1973674885188,41.32530523808175,49.104477044543955,127.53668611687036,1.6344381568074104,10.293144492107125,31.834085046310154,0.26772307416181373,1.1508927888316205,24.54810229696233,134.94727188129227
2001,10,907.5850194083,11.119153260257978,123.82446513426255,64.88036137818823,115.86292810972127,3.5564125487761267,4.444680097246888,11.081189432459098,5.559957223572364,13.597014091448736,18.221112574482138,45.407900824754336,81.40490912080668,39.95472563621861,47.47589634296963,123.30685213321415,1.5802309928113725,9.951765915502888,30.77828769993647,0.25884387091624067,1.1127227094766974,23.73394912667524,130.47166118460132
