Year,Month,Total,南投縣,台中市,台北市,台南市,台東縣,嘉義市,嘉義縣,基隆市,宜蘭縣,屏東縣,彰化縣,新北市,新竹市,新竹縣,桃園市,澎湖縣,花蓮縣,苗栗縣,連江縣,金門縣,雲林縣,高雄市
1982,1,29.222227121889382,0.5052320428159185,3.468230760536421,3.518399912067108,2.2857874042094712,0.22426854149577816,0.3308784549930011,0.5595045757508886,0.4271965666062993,0.5171737889061341,1.0479927145445334,1.4170202588515841,5.248102145201827,0.620161058454149,0.630097357779844,2.5998997580377305,0.1118210308512868,0.3650749598363918,0.6287516744960692,0.009136581205472352,0.06674742515944523,0.7862955440123829,3.8544545660776164
1982,2,26.254200363173062,0.5615543854685927,3.169913136390199,3.0747833400471345,2.1026102897010874,0.23006076674824022,0.2983855803837033,0.4815183184753794,0.467653844085628,0.5063682379409545,0.8498884489241736,1.320686088898133,4.725457547281891,0.5337525915665166,0.6677835479701646,2.8557945590131464,0.08569828497956036,0.37430477234845655,0.4968086982877284,0.009632630886851576,0.050261854907760195,0.7078819673905759,2.6834014714771564
1982,3,26.934905533476105,0.46876319204173,3.2013631584612723,3.188500424292371,2.0988189673230506,0.20703995854370297,0.30453025961903674,0.5395827887605749,0.4023618466489195,0.4771281448081138,0.9448581793951841,1.3478416980345511,4.834784814777126,0.5741598771655603,0.5970121614538711,2.4648050405543533,0.10644315484872438,0.33632745863756563,0.5937602684962477,0.009739541163174614,0.0671139378308481,0.7744126867967724,3.395557973823329
1982,4,29.75064999246036,0.634532807090374,3.592598770402214,3.426651190205831,2.384419284641269,0.2604476080484895,0.33603971112753817,0.5644949779484278,0.5196033612344341,0.5546632039834286,0.9967034934120831,1.5181579886292538,5.283711057680462,0.6031328580377661,0.7620387756590845,3.182397422793813,0.10125881990279131,0.42319808923262897,0.5689994690098185,0.011747230370726653,0.05629037500228629,0.8749491706146001,3.09461432743301
1982,5,25.75550180539224,0.4385343596969096,3.066290519670314,3.030029194684965,2.071272793730606,0.19717024819634646,0.29394898032419314,0.5109518675122986,0.35904563584491617,0.43437953877958035,0.9611767059643327,1.2642998303104824,4.531719862066216,0.546932179027209,0.5447561801803608,2.2033486427143316,0.0991871498727308,0.31840631693400084,0.5484760676538191,0.008498712402193052,0.05832399692942523,0.7550841959225982,3.513668826974382
1982,6,25.321639676868358,0.5160354723948319,3.0931274956780244,2.974318378971766,2.163603886047807,0.21674384096541227,0.29445066480531396,0.47722031687480376,0.40147993283779443,0.4436543606489514,0.8845411082666612,1.2541003283641565,4.424388879666934,0.5091585498882822,0.6155479917863362,2.4742609114236873,0.08457183688982275,0.34379257280370484,0.47247391394141475,0.008237180042952716,0.0428395875505738,0.7162774562622157,2.9108150107568855
1982,7,23.753947102086673,0.35176810265745767,2.807049652272392,2.955590208101353,1.9070189869600425,0.16973658564414254,0.2747655038975838,0.4458041041245243,0.31997063977790347,0.39413336253406317,0.8435245285029229,1.1119492289435025,4.349722159324884,0.5217161286852116,0.4878954401234885,1.9256883280063637,0.09130489709463234,0.2812420411809783,0.5209407095863169,0.006189277491093583,0.05067608738967812,0.6486546673229159,3.2886064624651983
1982,8,23.611330134238464,0.4251035579527988,2.7754881421671294,3.018179159769383,1.8792447257163896,0.19105751695147782,0.25990818803395044,0.39759119083436945,0.40069223277475563,0.44145362874311206,0.7275220857596122,1.1404800822706875,4.442217594959875,0.5038336663235954,0.6027292418731728,2.406523669316337,0.07582371946180211,0.3226794670818568,0.4613735178838342,0.006740391684255253,0.042841578269817354,0.6085569894687953,2.481289786941434
1982,9,24.103079174093978,0.33911908187901096,2.8130108225600208,3.1580303000030385,1.8139512967396003,0.1705082647619182,0.25834046629153884,0.42693228603892114,0.3520295716000477,0.4316464235015047,0.7710659003509209,1.12396831654466,4.6578245740519275,0.5465519457273492,0.5204487069062729,2.0299043795197615,0.09288096528543748,0.29278256475403774,0.5468734935930879,0.0071285441521085815,0.05665798866130483,0.6323348832380651,3.061088397933418
1982,10,26.02923335105897,0.49410242612451444,3.1273301217525025,3.2484884225355652,2.1020134599388594,0.21356361037808738,0.28950505483391065,0.4491338230158861,0.4421881556630645,0.4808841539025583,0.7976617192392291,1.2910845150307033,4.7974424938977425,0.5434172093503485,0.6648904410086497,2.623490664506617,0.08769390360628879,0.35591705832141995,0.5035279938112931,0.009863213697498825,0.050385540624816996,0.6880128067634002,2.768636563055985
1982,11,27.3900259785618,0.44532566277447677,3.316545174869252,3.261889979243712,2.225915221455742,0.20346586907942737,0.314050367364176,0.5341193749094327,0.37150732858062274,0.4538404545388771,0.9896437404459419,1.3454316818907046,4.8304778263959545,0.5808254219054071,0.5729719170280908,2.2198122956727477,0.10475279840067615,0.33318262024841566,0.5915941724600604,0.009588183160139693,0.061853014793867726,0.7789060957037006,3.8443267776403443
1982,12,31.650652821178653,0.6852226964069184,3.9049290787999147,3.625140696740322,2.6400900627073174,0.2835684513286322,0.36525690667797106,0.5886177301582403,0.5187491941761634,0.5808768400964569,1.1009511871533637,1.6040874154256242,5.509435368033833,0.6197179352932494,0.7830896134826993,3.177761467609028,0.10934267196989654,0.4482205854077926,0.595279374995598,0.011463794876491601,0.05696067157038876,0.8773164913860912,3.5645745868826215
